client_id,product_line,product_hierarchy,destination_country,month,volume,revenue_sek,gross_profit_sek
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-05,82512,45381.6,22670.79
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-06,84141,46277.55,20301.66
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-07,83149,45731.95,21866.29
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-08,82197,45208.35,21215.24
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-09,85362,46949.1,27394.53
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-10,90280,49654.0,28161.63
CLT0120,WhatsApp Business,WhatsApp Business Platform,Norway,2023-11,90259,49642.45,23325.23
CLT0120,Email,Email API,Norway,2023-01,9166635,45833.18,19597.6
CLT0120,Email,Email API,Norway,2023-01,9471034,47355.17,22573.23
CLT0120,Email,Email API,Norway,2023-03,9082004,45410.02,16019.02
CLT0120,Email,Email API,Norway,2023-04,9282968,46414.84,17420.68
CLT0120,Email,Email API,Norway,2023-05,9610444,48052.22,25760.05
CLT0120,Email,Email API,Norway,2023-05,9998810,49994.05,24516.96
CLT0120,Email,Email API,Norway,2023-06,9356202,46781.01,17073.75
CLT0120,Email,Email API,Norway,2023-07,9194783,45973.92,21946.88
CLT0120,Email,Email API,Norway,2023-08,8993151,44965.75,22827.7
CLT0120,Email,Email API,Norway,2023-09,9147807,45739.04,20254.01
CLT0120,Email,Email API,Norway,2023-10,9444483,47222.42,21820.99
CLT0120,Email,Email API,Norway,2023-11,10134592,50672.96,21967.25
CLT0121,Email,Marketing Email,Canada,2023-01,5909038,29545.19,12752.77
CLT0121,Email,Marketing Email,Canada,2023-01,5875840,29379.2,12985.37
CLT0121,Email,Marketing Email,Canada,2023-03,6229986,31149.93,17141.99
CLT0121,Email,Marketing Email,Canada,2023-04,6392886,31964.43,15867.31
CLT0121,Email,Marketing Email,Canada,2023-05,6808365,34041.82,19433.91
CLT0121,Email,Marketing Email,Canada,2023-05,6984251,34921.25,18844.31
CLT0121,Email,Marketing Email,Canada,2023-06,6760755,33803.78,15494.03
CLT0121,Email,Marketing Email,Canada,2023-07,6496812,32484.06,15543.39
CLT0121,Email,Marketing Email,Canada,2023-08,6186422,30932.11,15978.91
CLT0121,Email,Marketing Email,Canada,2023-09,6438623,32193.12,15677.97
CLT0121,Email,Marketing Email,Canada,2023-10,6836714,34183.57,18364.59
CLT0121,Email,Marketing Email,Canada,2023-11,7440117,37200.58,17725.59
CLT0121,SMS,A2P SMS,Canada,2023-01,606953,24278.12,10791.17
CLT0121,SMS,A2P SMS,Canada,2023-01,668752,26750.08,13780.41
CLT0121,SMS,A2P SMS,Canada,2023-03,690222,27608.88,12699.13
CLT0121,SMS,A2P SMS,Canada,2023-04,696468,27858.72,14782.84
CLT0121,SMS,A2P SMS,Canada,2023-05,758669,30346.76,12647.82
CLT0121,SMS,A2P SMS,Canada,2023-05,813303,32532.12,12542.85
CLT0121,SMS,A2P SMS,Canada,2023-06,861779,34471.16,19950.14
CLT0121,SMS,A2P SMS,Canada,2023-07,922793,36911.72,13779.05
CLT0121,SMS,A2P SMS,Canada,2023-08,985758,39430.32,17584.83
CLT0121,SMS,A2P SMS,Canada,2023-09,1090897,43635.88,19575.05
CLT0121,SMS,A2P SMS,Canada,2023-10,1207738,48309.52,17414.27
CLT0121,SMS,A2P SMS,Canada,2023-11,1300824,52032.96,22151.87
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-01,62011,34106.05,16791.22
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-01,63510,34930.5,15872.32
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-03,62568,34412.4,19149.83
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-04,64687,35577.85,13801.06
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-05,61312,33721.6,16414.46
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-05,64118,35264.9,14592.16
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-06,61286,33707.3,19517.13
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-07,62208,34214.4,11979.89
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-08,60329,33180.95,12162.71
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-09,61882,34035.1,19219.97
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-10,62021,34111.55,14203.26
CLT0121,WhatsApp Business,WhatsApp Business Platform,United States,2023-11,58288,32058.4,15088.8
CLT0122,SMS,P2P SMS,United Kingdom,2023-01,578334,23133.36,13389.21
CLT0122,SMS,P2P SMS,United Kingdom,2023-01,568051,22722.04,8893.43
CLT0122,SMS,P2P SMS,United Kingdom,2023-03,591103,23644.12,12251.27
CLT0122,SMS,P2P SMS,United Kingdom,2023-04,594288,23771.52,8998.93
CLT0122,SMS,P2P SMS,United Kingdom,2023-05,606859,24274.36,12558.44
CLT0122,SMS,P2P SMS,United Kingdom,2023-05,586853,23474.12,12979.37
CLT0122,SMS,P2P SMS,United Kingdom,2023-06,576150,23046.0,10040.78
CLT0122,SMS,P2P SMS,United Kingdom,2023-07,568654,22746.16,12100.51
CLT0122,SMS,P2P SMS,United Kingdom,2023-08,591175,23647.0,10476.31
CLT0122,SMS,P2P SMS,United Kingdom,2023-09,633994,25359.76,11848.88
CLT0122,SMS,P2P SMS,United Kingdom,2023-10,616958,24678.32,14538.76
CLT0122,SMS,P2P SMS,United Kingdom,2023-11,646825,25873.0,12788.01
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-01,861002,103320.24,57197.58
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-01,864854,103782.48,44901.49
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-03,876867,105224.04,54320.37
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-04,875237,105028.44,50589.81
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-05,865520,103862.4,53690.42
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-05,925034,111004.08,62033.48
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-06,965438,115852.56,57630.26
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-07,1030526,123663.12,64385.25
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-08,1112824,133538.88,73653.0
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-09,1182783,141933.96,77293.55
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-10,1275693,153083.16,62966.8
CLT0122,Voice,Contact Center Voice,United Kingdom,2023-11,1338789,160654.68,88959.79
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-01,347789,191283.95,82642.01
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-01,370795,203937.25,97320.64
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-03,370896,203992.8,96839.18
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-04,365856,201220.8,106862.17
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-05,371973,204585.15,92304.17
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-05,367258,201991.9,118776.31
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-06,369880,203434.0,86476.87
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-07,383787,211082.85,119426.77
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-08,398283,219055.65,82501.66
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-09,393473,216410.15,83749.21
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-10,395176,217346.8,88222.44
CLT0122,WhatsApp Business,WhatsApp API,Ireland,2023-11,421578,231867.9,126569.52
CLT0122,Email,Marketing Email,Ireland,2023-01,6837565,34187.82,13275.63
CLT0122,Email,Marketing Email,Ireland,2023-01,7558975,37794.88,14159.83
CLT0122,Email,Marketing Email,Ireland,2023-03,8085907,40429.54,19630.66
CLT0122,Email,Marketing Email,Ireland,2023-04,8637980,43189.9,19035.87
CLT0122,Email,Marketing Email,Ireland,2023-05,8352836,41764.18,22370.18
CLT0122,Email,Marketing Email,Ireland,2023-05,8796026,43980.13,20003.17
CLT0122,Email,Marketing Email,Ireland,2023-06,8975289,44876.44,19422.67
CLT0122,Email,Marketing Email,Ireland,2023-07,8979463,44897.32,16624.68
CLT0122,Email,Marketing Email,Ireland,2023-08,9241887,46209.43,18049.93
CLT0122,Email,Marketing Email,Ireland,2023-09,9799291,48996.46,23042.71
CLT0122,Email,Marketing Email,Ireland,2023-10,10216129,51080.65,29734.17
CLT0122,Email,Marketing Email,Ireland,2023-11,10087052,50435.26,18488.57
CLT0123,SMS,P2P SMS,Australia,2023-01,1152442,46097.68,16789.96
CLT0123,SMS,P2P SMS,Australia,2023-01,1186237,47449.48,21422.55
CLT0123,SMS,P2P SMS,Australia,2023-03,1261558,50462.32,23113.86
CLT0123,SMS,P2P SMS,Australia,2023-04,1315419,52616.76,23864.63
CLT0123,SMS,P2P SMS,Australia,2023-05,1376025,55041.0,32726.81
CLT0123,SMS,P2P SMS,Australia,2023-05,1493645,59745.8,25896.61
CLT0123,SMS,P2P SMS,Australia,2023-06,1513392,60535.68,26792.79
CLT0123,SMS,P2P SMS,Australia,2023-07,1714123,68564.92,29277.35
CLT0123,SMS,P2P SMS,Australia,2023-08,1683243,67329.72,31754.72
CLT0123,SMS,P2P SMS,Australia,2023-09,1735292,69411.68,41608.81
CLT0123,SMS,P2P SMS,Australia,2023-10,1856132,74245.28,43207.7
CLT0123,SMS,P2P SMS,Australia,2023-11,2001283,80051.32,35949.94
CLT0123,Email,Email API,Australia,2023-01,2883908,14419.54,8109.01
CLT0123,Email,Email API,Australia,2023-01,2930271,14651.35,6177.26
CLT0123,Email,Email API,Australia,2023-03,3032227,15161.14,7620.64
CLT0123,Email,Email API,Australia,2023-04,3059909,15299.55,5985.55
CLT0123,Email,Email API,Australia,2023-05,3286646,16433.23,6405.64
CLT0123,Email,Email API,Australia,2023-05,3457374,17286.87,7464.22
CLT0123,Email,Email API,Australia,2023-06,3641600,18208.0,8088.21
CLT0123,Email,Email API,Australia,2023-07,3567770,17838.85,6613.21
CLT0123,Email,Email API,Australia,2023-08,3621988,18109.94,6710.16
CLT0123,Email,Email API,Australia,2023-09,3645000,18225.0,10006.41
CLT0123,Email,Email API,Australia,2023-10,3565350,17826.75,6277.2
CLT0123,Email,Email API,Australia,2023-11,3682217,18411.08,8931.08
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-01,207504,114127.2,66603.9
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-01,223892,123140.6,67529.98
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-03,226120,124366.0,65210.8
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-04,253598,139478.9,54113.9
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-05,257885,141836.75,51463.97
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-05,273753,150564.15,70434.22
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-06,296867,163276.85,58481.06
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-07,305753,168164.15,71109.18
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-08,332310,182770.5,102515.05
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-09,333504,183427.2,95324.35
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-10,370471,203759.05,118082.63
CLT0123,WhatsApp Business,WhatsApp Business Platform,Japan,2023-11,390226,214624.3,112676.92
CLT0124,Verification,2FA SMS,Ireland,2023-01,401073,32085.84,11554.35
CLT0124,Verification,2FA SMS,Ireland,2023-01,377952,30236.16,17331.97
CLT0124,Verification,2FA SMS,Ireland,2023-03,372916,29833.28,12903.95
CLT0124,Verification,2FA SMS,Ireland,2023-04,347163,27773.04,9990.95
CLT0124,Verification,2FA SMS,Ireland,2023-05,320898,25671.84,12725.94
CLT0124,Verification,2FA SMS,Ireland,2023-05,303395,24271.6,14491.27
CLT0124,Verification,2FA SMS,Ireland,2023-06,275252,22020.16,11089.15
CLT0124,Verification,2FA SMS,Ireland,2023-07,282722,22617.76,12560.94
CLT0124,Verification,2FA SMS,Ireland,2023-08,263401,21072.08,8388.0
CLT0124,Verification,2FA SMS,Ireland,2023-09,260130,20810.4,8167.74
CLT0124,Verification,2FA SMS,Ireland,2023-10,250426,20034.08,8969.58
CLT0124,Verification,2FA SMS,Ireland,2023-11,229124,18329.92,10968.08
CLT0124,SMS,P2P SMS,Ireland,2023-01,154701,6188.04,2616.66
CLT0124,SMS,P2P SMS,Ireland,2023-01,149657,5986.28,3347.6
CLT0124,SMS,P2P SMS,Ireland,2023-03,138957,5558.28,2045.01
CLT0124,SMS,P2P SMS,Ireland,2023-04,136700,5468.0,2751.41
CLT0124,SMS,P2P SMS,Ireland,2023-05,133542,5341.68,2054.7
CLT0124,SMS,P2P SMS,Ireland,2023-05,129909,5196.36,2419.34
CLT0124,SMS,P2P SMS,Ireland,2023-06,119211,4768.44,2685.1
CLT0124,SMS,P2P SMS,Ireland,2023-07,106437,4257.48,1657.64
CLT0124,SMS,P2P SMS,Ireland,2023-08,97016,3880.64,2111.14
CLT0124,SMS,P2P SMS,Ireland,2023-09,91572,3662.88,1753.5
CLT0124,SMS,P2P SMS,Ireland,2023-10,87714,3508.56,1663.42
CLT0124,SMS,P2P SMS,Ireland,2023-11,74484,2979.36,1209.47
CLT0125,Voice,Voice API,Brazil,2023-01,472365,56683.8,31915.2
CLT0125,Voice,Voice API,Brazil,2023-01,471687,56602.44,29221.13
CLT0125,Voice,Voice API,Brazil,2023-03,462791,55534.92,29085.15
CLT0125,Voice,Voice API,Brazil,2023-04,483104,57972.48,32033.72
CLT0125,Voice,Voice API,Brazil,2023-05,487506,58500.72,25722.06
CLT0125,Voice,Voice API,Brazil,2023-05,509273,61112.76,29164.17
CLT0125,Voice,Voice API,Brazil,2023-06,500922,60110.64,25451.65
CLT0125,Voice,Voice API,Brazil,2023-07,515820,61898.4,32584.21
CLT0125,Voice,Voice API,Brazil,2023-08,545554,65466.48,29477.82
CLT0125,Voice,Voice API,Brazil,2023-09,569945,68393.4,37735.47
CLT0125,Voice,Voice API,Brazil,2023-10,540625,64875.0,26519.68
CLT0125,Voice,Voice API,Brazil,2023-11,530945,63713.4,37982.72
CLT0125,SMS,SMS API,Colombia,2023-01,2143965,85758.6,34529.57
CLT0125,SMS,SMS API,Colombia,2023-01,2264473,90578.92,42148.34
CLT0125,SMS,SMS API,Colombia,2023-03,2409607,96384.28,50679.69
CLT0125,SMS,SMS API,Colombia,2023-04,2417033,96681.32,34727.87
CLT0125,SMS,SMS API,Colombia,2023-05,2512146,100485.84,36645.88
CLT0125,SMS,SMS API,Colombia,2023-05,2401211,96048.44,54630.95
CLT0125,SMS,SMS API,Colombia,2023-06,2627682,105107.28,40668.11
CLT0125,SMS,SMS API,Colombia,2023-07,2670100,106804.0,64035.03
CLT0125,SMS,SMS API,Colombia,2023-08,2773893,110955.72,42332.65
CLT0125,SMS,SMS API,Colombia,2023-09,2841165,113646.6,60311.39
CLT0125,SMS,SMS API,Colombia,2023-10,3075501,123020.04,51744.54
CLT0125,SMS,SMS API,Colombia,2023-11,2839110,113564.4,49194.06
CLT0125,Verification,Data Verification,Argentina,2023-01,1098347,87867.76,46540.05
CLT0125,Verification,Data Verification,Argentina,2023-01,1127251,90180.08,41377.66
CLT0125,Verification,Data Verification,Argentina,2023-03,1141232,91298.56,34753.22
CLT0125,Verification,Data Verification,Argentina,2023-04,1254896,100391.68,51307.95
CLT0125,Verification,Data Verification,Argentina,2023-05,1248691,99895.28,58503.14
CLT0125,Verification,Data Verification,Argentina,2023-05,1325386,106030.88,51746.26
CLT0125,Verification,Data Verification,Argentina,2023-06,1384762,110780.96,55049.02
CLT0125,Verification,Data Verification,Argentina,2023-07,1496941,119755.28,69980.08
CLT0125,Verification,Data Verification,Argentina,2023-08,1502721,120217.68,48380.76
CLT0125,Verification,Data Verification,Argentina,2023-09,1504569,120365.52,56368.02
CLT0125,Verification,Data Verification,Argentina,2023-10,1616496,129319.68,46355.81
CLT0125,Verification,Data Verification,Argentina,2023-11,1693379,135470.32,52715.94
CLT0125,Email,Email API,Brazil,2023-01,4875090,24375.45,8829.47
CLT0125,Email,Email API,Brazil,2023-01,4838935,24194.67,13555.8
CLT0125,Email,Email API,Brazil,2023-03,4982222,24911.11,13723.7
CLT0125,Email,Email API,Brazil,2023-04,5219707,26098.53,11676.22
CLT0125,Email,Email API,Brazil,2023-05,5151781,25758.9,14248.01
CLT0125,Email,Email API,Brazil,2023-05,4624165,23120.83,10771.44
CLT0125,Email,Email API,Brazil,2023-06,4786403,23932.01,14159.09
CLT0125,Email,Email API,Brazil,2023-07,4620521,23102.6,12612.43
CLT0125,Email,Email API,Brazil,2023-08,4313082,21565.41,12198.34
CLT0125,Email,Email API,Brazil,2023-09,3885495,19427.48,8983.33
CLT0125,Email,Email API,Brazil,2023-10,4067006,20335.03,11264.49
CLT0125,Email,Email API,Brazil,2023-11,4145502,20727.51,11116.58
CLT0126,Email,Transactional Email,Ireland,2023-01,5612249,28061.24,16542.56
CLT0126,Email,Transactional Email,Ireland,2023-01,6126607,30633.03,16476.85
CLT0126,Email,Transactional Email,Ireland,2023-03,6503891,32519.46,18439.62
CLT0126,Email,Transactional Email,Ireland,2023-04,7159095,35795.47,14174.67
CLT0126,Email,Transactional Email,Ireland,2023-05,7018625,35093.12,19908.1
CLT0126,Email,Transactional Email,Ireland,2023-05,7262215,36311.08,14199.26
CLT0126,Email,Transactional Email,Ireland,2023-06,7054659,35273.29,14555.53
CLT0126,Email,Transactional Email,Ireland,2023-07,7244521,36222.61,13522.05
CLT0126,Email,Transactional Email,Ireland,2023-08,7433919,37169.6,21145.05
CLT0126,Email,Transactional Email,Ireland,2023-09,7888524,39442.62,17103.86
CLT0126,Email,Transactional Email,Ireland,2023-10,8187584,40937.92,14758.38
CLT0126,Email,Transactional Email,Ireland,2023-11,8687228,43436.14,16726.62
CLT0126,SMS,P2P SMS,Ireland,2023-01,1790059,71602.36,42192.81
CLT0126,SMS,P2P SMS,Ireland,2023-01,2002130,80085.2,46195.28
CLT0126,SMS,P2P SMS,Ireland,2023-03,2041497,81659.88,43295.75
CLT0126,SMS,P2P SMS,Ireland,2023-04,2030541,81221.64,36912.6
CLT0126,SMS,P2P SMS,Ireland,2023-05,2116063,84642.52,45936.76
CLT0126,SMS,P2P SMS,Ireland,2023-05,2116450,84658.0,42996.49
CLT0126,SMS,P2P SMS,Ireland,2023-06,2310217,92408.68,48777.12
CLT0126,SMS,P2P SMS,Ireland,2023-07,2358606,94344.24,51894.25
CLT0126,SMS,P2P SMS,Ireland,2023-08,2381370,95254.8,42222.26
CLT0126,SMS,P2P SMS,Ireland,2023-09,2413332,96533.28,33852.71
CLT0126,SMS,P2P SMS,Ireland,2023-10,2560572,102422.88,48210.41
CLT0126,SMS,P2P SMS,Ireland,2023-11,2627056,105082.24,58434.24
CLT0127,SMS,SMS API,Portugal,2023-01,1496753,59870.12,23166.83
CLT0127,SMS,SMS API,Portugal,2023-01,1494832,59793.28,31097.82
CLT0127,SMS,SMS API,Portugal,2023-03,1342143,53685.72,30302.56
CLT0127,SMS,SMS API,Portugal,2023-04,1252924,50116.96,26863.35
CLT0127,SMS,SMS API,Portugal,2023-05,1200545,48021.8,20090.47
CLT0127,SMS,SMS API,Portugal,2023-05,1040691,41627.64,18635.55
CLT0127,SMS,SMS API,Portugal,2023-06,990023,39600.92,19094.92
CLT0127,SMS,SMS API,Portugal,2023-07,881019,35240.76,17536.58
CLT0127,SMS,SMS API,Portugal,2023-08,850195,34007.8,19780.45
CLT0127,SMS,SMS API,Portugal,2023-09,759731,30389.24,12130.33
CLT0127,SMS,SMS API,Portugal,2023-10,729200,29168.0,15821.54
CLT0127,SMS,SMS API,Portugal,2023-11,711944,28477.76,15173.46
CLT0127,Email,Marketing Email,Italy,2023-01,634294,3171.47,1680.17
CLT0127,Email,Marketing Email,Italy,2023-01,607241,3036.2,1477.96
CLT0127,Email,Marketing Email,Italy,2023-03,569619,2848.1,1380.47
CLT0127,Email,Marketing Email,Italy,2023-04,526464,2632.32,1418.67
CLT0127,Email,Marketing Email,Italy,2023-05,529695,2648.47,956.44
CLT0127,Email,Marketing Email,Italy,2023-05,486957,2434.78,1054.63
CLT0127,Email,Marketing Email,Italy,2023-06,441092,2205.46,996.5
CLT0127,Email,Marketing Email,Italy,2023-07,429584,2147.92,1088.48
CLT0127,Email,Marketing Email,Italy,2023-08,393263,1966.32,1077.46
CLT0127,Email,Marketing Email,Italy,2023-09,357591,1787.95,837.89
CLT0127,Email,Marketing Email,Italy,2023-10,318096,1590.48,905.87
CLT0127,Email,Marketing Email,Italy,2023-11,295186,1475.93,859.38
CLT0127,Verification,2FA SMS,Italy,2023-01,939113,75129.04,43632.87
CLT0127,Verification,2FA SMS,Italy,2023-01,905340,72427.2,40465.12
CLT0127,Verification,2FA SMS,Italy,2023-03,898428,71874.24,29161.17
CLT0127,Verification,2FA SMS,Italy,2023-04,876317,70105.36,29176.11
CLT0127,Verification,2FA SMS,Italy,2023-05,829590,66367.2,38020.33
CLT0127,Verification,2FA SMS,Italy,2023-05,785112,62808.96,35364.03
CLT0127,Verification,2FA SMS,Italy,2023-06,765264,61221.12,33927.77
CLT0127,Verification,2FA SMS,Italy,2023-07,769256,61540.48,31823.08
CLT0127,Verification,2FA SMS,Italy,2023-08,737998,59039.84,29218.28
CLT0127,Verification,2FA SMS,Italy,2023-09,690433,55234.64,24783.96
CLT0127,Verification,2FA SMS,Italy,2023-10,631469,50517.52,17735.25
CLT0127,Verification,2FA SMS,Italy,2023-11,566115,45289.2,18446.53
CLT0127,Voice,Voice API,Spain,2023-01,190144,22817.28,10548.71
CLT0127,Voice,Voice API,Spain,2023-01,190189,22822.68,10252.98
CLT0127,Voice,Voice API,Spain,2023-03,190229,22827.48,10443.63
CLT0127,Voice,Voice API,Spain,2023-04,184897,22187.64,13083.15
CLT0127,Voice,Voice API,Spain,2023-05,191072,22928.64,12624.46
CLT0127,Voice,Voice API,Spain,2023-05,183000,21960.0,9188.25
CLT0127,Voice,Voice API,Spain,2023-06,185805,22296.6,12343.54
CLT0127,Voice,Voice API,Spain,2023-07,181265,21751.8,10585.22
CLT0127,Voice,Voice API,Spain,2023-08,172706,20724.72,9412.93
CLT0127,Voice,Voice API,Spain,2023-09,172847,20741.64,9861.36
CLT0127,Voice,Voice API,Spain,2023-10,171724,20606.88,12119.92
CLT0127,Voice,Voice API,Spain,2023-11,170247,20429.64,11208.87
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-01,543423,298882.65,162061.71
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-01,567140,311927.0,160900.85
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-03,646933,355813.15,168711.97
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-04,706793,388736.15,192441.52
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-05,759147,417530.85,201885.56
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-05,796824,438253.2,213906.92
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-06,864909,475699.95,259217.8
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-07,921888,507038.4,285872.54
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-08,964486,530467.3,308417.55
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-09,996330,547981.5,245088.36
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-10,1038099,570954.45,303422.5
CLT0128,WhatsApp Business,WhatsApp API,United States,2023-11,953330,524331.5,206748.72
CLT0128,Voice,SIP Trunking,United States,2023-01,1075170,129020.4,67254.59
CLT0128,Voice,SIP Trunking,United States,2023-01,1058482,127017.84,46986.34
CLT0128,Voice,SIP Trunking,United States,2023-03,1130167,135620.04,69398.23
CLT0128,Voice,SIP Trunking,United States,2023-04,1135582,136269.84,79941.97
CLT0128,Voice,SIP Trunking,United States,2023-05,1086138,130336.56,46291.99
CLT0128,Voice,SIP Trunking,United States,2023-05,1088335,130600.2,49950.58
CLT0128,Voice,SIP Trunking,United States,2023-06,1047166,125659.92,67523.68
CLT0128,Voice,SIP Trunking,United States,2023-07,1071202,128544.24,53287.8
CLT0128,Voice,SIP Trunking,United States,2023-08,1087972,130556.64,67153.67
CLT0128,Voice,SIP Trunking,United States,2023-09,1134027,136083.24,70484.68
CLT0128,Voice,SIP Trunking,United States,2023-10,1102708,132324.96,60061.49
CLT0128,Voice,SIP Trunking,United States,2023-11,1108638,133036.56,76694.06
CLT0128,Verification,2FA SMS,Canada,2023-01,692501,55400.08,24395.84
CLT0128,Verification,2FA SMS,Canada,2023-01,740353,59228.24,32058.66
CLT0128,Verification,2FA SMS,Canada,2023-03,786103,62888.24,26551.08
CLT0128,Verification,2FA SMS,Canada,2023-04,833955,66716.4,39994.57
CLT0128,Verification,2FA SMS,Canada,2023-05,868235,69458.8,36319.27
CLT0128,Verification,2FA SMS,Canada,2023-05,918273,73461.84,37447.59
CLT0128,Verification,2FA SMS,Canada,2023-06,1014888,81191.04,29964.08
CLT0128,Verification,2FA SMS,Canada,2023-07,1044966,83597.28,32510.33
CLT0128,Verification,2FA SMS,Canada,2023-08,1093647,87491.76,33278.39
CLT0128,Verification,2FA SMS,Canada,2023-09,1091018,87281.44,50996.42
CLT0128,Verification,2FA SMS,Canada,2023-10,1097903,87832.24,51680.17
CLT0128,Verification,2FA SMS,Canada,2023-11,1147257,91780.56,33637.17
CLT0129,Verification,Flash Call Verification,Spain,2023-01,501009,40080.72,15164.25
CLT0129,Verification,Flash Call Verification,Spain,2023-01,524711,41976.88,19427.86
CLT0129,Verification,Flash Call Verification,Spain,2023-03,549961,43996.88,16734.64
CLT0129,Verification,Flash Call Verification,Spain,2023-04,572665,45813.2,24807.85
CLT0129,Verification,Flash Call Verification,Spain,2023-05,593378,47470.24,25865.79
CLT0129,Verification,Flash Call Verification,Spain,2023-05,634534,50762.72,23671.89
CLT0129,Verification,Flash Call Verification,Spain,2023-06,633055,50644.4,19271.43
CLT0129,Verification,Flash Call Verification,Spain,2023-07,701929,56154.32,29031.76
CLT0129,Verification,Flash Call Verification,Spain,2023-08,723648,57891.84,24289.98
CLT0129,Verification,Flash Call Verification,Spain,2023-09,786197,62895.76,23322.82
CLT0129,Verification,Flash Call Verification,Spain,2023-10,791511,63320.88,34652.35
CLT0129,Verification,Flash Call Verification,Spain,2023-11,858246,68659.68,30094.23
CLT0129,SMS,A2P SMS,Italy,2023-01,1390153,55606.12,27042.71
CLT0129,SMS,A2P SMS,Italy,2023-01,1476106,59044.24,24359.82
CLT0129,SMS,A2P SMS,Italy,2023-03,1485973,59438.92,21074.48
CLT0129,SMS,A2P SMS,Italy,2023-04,1569847,62793.88,36324.37
CLT0129,SMS,A2P SMS,Italy,2023-05,1568496,62739.84,34575.54
CLT0129,SMS,A2P SMS,Italy,2023-05,1625513,65020.52,35652.54
CLT0129,SMS,A2P SMS,Italy,2023-06,1767970,70718.8,26279.53
CLT0129,SMS,A2P SMS,Italy,2023-07,1906455,76258.2,27899.69
CLT0129,SMS,A2P SMS,Italy,2023-08,1996190,79847.6,30857.36
CLT0129,SMS,A2P SMS,Italy,2023-09,2011101,80444.04,31380.01
CLT0129,SMS,A2P SMS,Italy,2023-10,2156474,86258.96,47770.6
CLT0129,SMS,A2P SMS,Italy,2023-11,2258340,90333.6,43694.57
CLT0130,SMS,P2P SMS,Australia,2023-01,560658,22426.32,12095.16
